Date,Product,Category,Region,Channel,Units,Price,Revenue,Returns,Rating
2025-04-05,Bluetooth Earbuds,Electronics,Phuket,In-Store,44,890,39160,2,4.0
2025-11-16,USB-C Cable,Accessories,Pattaya,Marketplace,49,1290,63210,4,3.3
2025-07-07,Wireless Charger,Electronics,Bangkok,In-Store,7,890,6230,0,4.0
2025-03-19,Wireless Charger,Electronics,Bangkok,Marketplace,23,890,20470,2,4.7
2025-05-14,Power Bank,Electronics,Chiang Mai,Marketplace,10,349,3490,1,4.8
2025-06-17,Wireless Charger,Electronics,Bangkok,Marketplace,37,1590,58830,0,4.9
2025-10-18,Laptop Bag,Bags,Chiang Mai,In-Store,19,199,3781,1,4.4
2025-05-07,Mouse Pad,Accessories,Chiang Mai,Online,46,199,9154,1,4.2
2025-08-16,Mouse Pad,Accessories,Pattaya,Marketplace,32,299,9568,3,3.5
2025-08-09,Power Bank,Electronics,Khon Kaen,Marketplace,19,1590,30210,0,3.1
2025-03-06,USB-C Cable,Accessories,Bangkok,In-Store,15,299,4485,0,3.6
2025-01-12,Screen Protector,Accessories,Chiang Mai,Online,43,99,4257,0,3.7
2025-07-07,USB-C Cable,Accessories,Phuket,Online,15,1590,23850,0,4.6
2025-12-13,Keyboard Cover,Accessories,Chiang Mai,Marketplace,44,1290,56760,1,4.8
2025-08-20,Bluetooth Earbuds,Electronics,Bangkok,Marketplace,27,199,5373,0,4.4
2025-05-15,Wireless Charger,Electronics,Bangkok,Marketplace,6,99,594,1,3.5
2025-04-07,Bluetooth Earbuds,Electronics,Khon Kaen,Marketplace,28,1590,44520,1,3.8
2025-10-28,Phone Stand,Accessories,Pattaya,Online,47,349,16403,3,4.6
2025-08-05,Laptop Bag,Bags,Pattaya,In-Store,17,99,1683,1,3.5
2025-03-11,Power Bank,Electronics,Khon Kaen,In-Store,10,349,3490,1,4.8
2025-01-31,USB-C Cable,Accessories,Phuket,Online,2,299,598,0,3.1
2025-04-11,Laptop Bag,Bags,Bangkok,Marketplace,43,890,38270,0,3.8
2025-05-21,Mouse Pad,Accessories,Pattaya,In-Store,46,1290,59340,2,3.9
2025-06-25,iPhone Case,Accessories,Pattaya,Online,45,349,15705,3,3.7
2025-03-27,Laptop Bag,Bags,Khon Kaen,Marketplace,6,299,1794,0,3.8
2025-08-17,Phone Stand,Accessories,Pattaya,Online,7,149,1043,1,3.3
2025-11-14,Power Bank,Electronics,Bangkok,In-Store,30,149,4470,2,4.7
2025-12-14,Keyboard Cover,Accessories,Bangkok,Marketplace,35,1290,45150,3,3.9
2025-04-27,Mouse Pad,Accessories,Pattaya,Marketplace,15,349,5235,0,5.0
2025-05-11,Laptop Bag,Bags,Pattaya,In-Store,49,1290,63210,4,3.3
2025-10-21,Wireless Charger,Electronics,Phuket,In-Store,31,349,10819,1,3.7
2025-05-20,Bluetooth Earbuds,Electronics,Khon Kaen,In-Store,30,99,2970,0,4.7
2025-03-13,Keyboard Cover,Accessories,Chiang Mai,In-Store,30,599,17970,3,3.9
2025-01-19,iPhone Case,Accessories,Pattaya,Online,30,599,17970,3,3.7
2025-07-26,Laptop Bag,Bags,Pattaya,In-Store,23,1590,36570,1,3.2
2025-04-04,Laptop Bag,Bags,Pattaya,Marketplace,12,149,1788,0,3.7
2025-09-30,Phone Stand,Accessories,Chiang Mai,Online,18,599,10782,0,3.1
2025-11-22,Keyboard Cover,Accessories,Phuket,Marketplace,25,299,7475,0,4.2
2025-01-30,Wireless Charger,Electronics,Phuket,Online,50,99,4950,2,4.3
2025-01-18,Bluetooth Earbuds,Electronics,Khon Kaen,Marketplace,17,1590,27030,0,4.7
2025-01-05,Screen Protector,Accessories,Phuket,Online,25,299,7475,1,4.5
2025-06-21,Mouse Pad,Accessories,Chiang Mai,In-Store,29,1590,46110,1,4.4
2025-12-20,Bluetooth Earbuds,Electronics,Bangkok,In-Store,35,890,31150,3,3.5
2025-03-03,Bluetooth Earbuds,Electronics,Pattaya,Marketplace,43,199,8557,0,3.3
2025-03-13,Bluetooth Earbuds,Electronics,Phuket,Online,20,199,3980,0,3.7
2025-12-17,Laptop Bag,Bags,Phuket,Marketplace,34,1290,43860,2,3.1
2025-08-25,Laptop Bag,Bags,Khon Kaen,In-Store,12,199,2388,1,5.0
2025-05-02,Power Bank,Electronics,Pattaya,Online,9,299,2691,0,4.8
2025-06-27,Wireless Charger,Electronics,Chiang Mai,In-Store,1,149,149,0,3.1
2025-12-19,Screen Protector,Accessories,Chiang Mai,Marketplace,40,299,11960,4,3.8
2025-04-27,Keyboard Cover,Accessories,Chiang Mai,Marketplace,3,149,447,1,3.7
2025-02-05,Phone Stand,Accessories,Chiang Mai,Marketplace,9,149,1341,1,3.1
2025-05-15,USB-C Cable,Accessories,Phuket,Online,49,299,14651,0,3.7
2025-05-17,Keyboard Cover,Accessories,Phuket,Online,20,299,5980,2,4.3
2025-10-19,Wireless Charger,Electronics,Khon Kaen,In-Store,9,149,1341,1,4.3
2025-06-16,Screen Protector,Accessories,Khon Kaen,Online,47,890,41830,2,4.6
2025-09-14,iPhone Case,Accessories,Chiang Mai,Online,24,199,4776,1,3.9
2025-09-16,Wireless Charger,Electronics,Khon Kaen,Marketplace,26,349,9074,1,4.3
2025-11-22,Phone Stand,Accessories,Bangkok,In-Store,43,349,15007,0,3.1
2025-11-26,USB-C Cable,Accessories,Bangkok,In-Store,42,149,6258,1,3.5
2025-05-16,Keyboard Cover,Accessories,Khon Kaen,Online,24,99,2376,1,3.8
2025-07-08,Screen Protector,Accessories,Chiang Mai,Online,33,890,29370,3,4.3
2025-04-10,Bluetooth Earbuds,Electronics,Khon Kaen,Marketplace,50,349,17450,3,3.4
2025-07-12,Keyboard Cover,Accessories,Bangkok,In-Store,6,1290,7740,1,4.6
2025-10-18,Phone Stand,Accessories,Chiang Mai,In-Store,32,1590,50880,0,4.7
2025-10-16,USB-C Cable,Accessories,Bangkok,In-Store,4,599,2396,0,3.5
2025-05-03,Bluetooth Earbuds,Electronics,Bangkok,Online,42,199,8358,3,3.9
2025-03-25,Screen Protector,Accessories,Chiang Mai,Online,1,299,299,1,4.3
2025-09-02,USB-C Cable,Accessories,Pattaya,Online,9,149,1341,1,3.1
2025-12-04,USB-C Cable,Accessories,Bangkok,Online,33,199,6567,2,3.7
2025-09-10,Laptop Bag,Bags,Khon Kaen,In-Store,34,99,3366,0,5.0
2025-02-01,Power Bank,Electronics,Bangkok,In-Store,47,1590,74730,4,3.3
2025-09-16,Wireless Charger,Electronics,Bangkok,Online,17,149,2533,0,4.9
2025-07-16,Keyboard Cover,Accessories,Khon Kaen,Marketplace,12,890,10680,1,3.9
2025-02-27,Wireless Charger,Electronics,Pattaya,Marketplace,42,1590,66780,4,3.6
2025-03-24,Laptop Bag,Bags,Bangkok,Marketplace,34,349,11866,0,4.5
2025-06-13,Screen Protector,Accessories,Phuket,Marketplace,20,149,2980,0,3.4
2025-12-26,Keyboard Cover,Accessories,Khon Kaen,Online,38,1590,60420,3,3.0
2025-01-22,Phone Stand,Accessories,Phuket,Online,10,1590,15900,1,3.6
2025-08-07,Bluetooth Earbuds,Electronics,Chiang Mai,Marketplace,2,1290,2580,0,4.6
2025-04-19,Wireless Charger,Electronics,Khon Kaen,Online,25,349,8725,2,3.8
2025-05-07,Keyboard Cover,Accessories,Pattaya,Online,20,99,1980,1,4.4
2025-04-09,USB-C Cable,Accessories,Chiang Mai,In-Store,44,299,13156,4,4.5
2025-10-10,USB-C Cable,Accessories,Bangkok,In-Store,49,1290,63210,3,3.9
2025-12-25,Laptop Bag,Bags,Pattaya,Marketplace,6,149,894,0,3.5
2025-07-15,iPhone Case,Accessories,Chiang Mai,In-Store,15,890,13350,1,4.4
2025-10-15,iPhone Case,Accessories,Pattaya,Marketplace,7,349,2443,0,4.9
2025-12-30,Mouse Pad,Accessories,Phuket,In-Store,15,1290,19350,1,3.4
2025-01-15,Bluetooth Earbuds,Electronics,Bangkok,Marketplace,10,149,1490,1,4.0
2025-03-31,Laptop Bag,Bags,Khon Kaen,In-Store,19,599,11381,0,3.7
2025-04-23,Laptop Bag,Bags,Bangkok,Online,28,1290,36120,2,3.4
2025-04-28,Keyboard Cover,Accessories,Bangkok,In-Store,22,149,3278,2,4.4
2025-05-07,Phone Stand,Accessories,Bangkok,In-Store,33,99,3267,3,4.0
2025-09-02,Mouse Pad,Accessories,Khon Kaen,Marketplace,36,890,32040,1,4.2
2025-08-30,Screen Protector,Accessories,Khon Kaen,Online,12,599,7188,0,3.0
2025-07-18,Laptop Bag,Bags,Bangkok,Marketplace,39,1590,62010,3,4.2
2025-01-25,Power Bank,Electronics,Pattaya,In-Store,45,1590,71550,2,3.7
2025-12-19,Bluetooth Earbuds,Electronics,Bangkok,Marketplace,47,349,16403,4,4.3
2025-02-02,Screen Protector,Accessories,Pattaya,Marketplace,20,199,3980,0,3.1
2025-02-17,iPhone Case,Accessories,Chiang Mai,Marketplace,44,599,26356,3,4.7
2025-05-03,Laptop Bag,Bags,Pattaya,Marketplace,17,149,2533,1,3.2
2025-04-14,Mouse Pad,Accessories,Khon Kaen,Marketplace,20,1290,25800,2,4.5
2025-09-17,Phone Stand,Accessories,Khon Kaen,In-Store,40,1290,51600,4,4.2
2025-04-13,Phone Stand,Accessories,Khon Kaen,Marketplace,44,199,8756,1,4.0
2025-08-06,Keyboard Cover,Accessories,Chiang Mai,In-Store,50,599,29950,5,3.8
2025-12-04,USB-C Cable,Accessories,Khon Kaen,Online,23,349,8027,0,4.0
2025-09-28,Laptop Bag,Bags,Bangkok,Marketplace,24,1590,38160,2,4.0
2025-07-10,iPhone Case,Accessories,Chiang Mai,In-Store,9,599,5391,0,4.3
2025-12-17,Wireless Charger,Electronics,Pattaya,In-Store,49,1290,63210,1,3.5
2025-10-15,iPhone Case,Accessories,Chiang Mai,Online,5,299,1495,1,3.1
2025-01-07,Keyboard Cover,Accessories,Chiang Mai,Marketplace,17,149,2533,1,4.6
2025-05-27,Keyboard Cover,Accessories,Chiang Mai,Marketplace,22,149,3278,1,4.3
2025-10-12,Power Bank,Electronics,Chiang Mai,Online,14,1290,18060,0,3.7
2025-05-14,Wireless Charger,Electronics,Pattaya,Online,32,199,6368,0,3.4
2025-04-25,Power Bank,Electronics,Bangkok,In-Store,11,1590,17490,0,3.1
2025-11-11,Bluetooth Earbuds,Electronics,Khon Kaen,Marketplace,10,349,3490,0,3.1
2025-05-04,Screen Protector,Accessories,Bangkok,Marketplace,33,1290,42570,2,3.9
2025-12-08,Laptop Bag,Bags,Bangkok,In-Store,15,199,2985,0,4.7
2025-06-27,Bluetooth Earbuds,Electronics,Phuket,In-Store,19,99,1881,1,4.2
2025-12-11,iPhone Case,Accessories,Bangkok,Marketplace,39,299,11661,3,3.7
2025-07-04,Power Bank,Electronics,Khon Kaen,In-Store,6,890,5340,0,4.2
2025-12-09,Power Bank,Electronics,Khon Kaen,Online,1,199,199,1,3.7
2025-03-20,Keyboard Cover,Accessories,Bangkok,Marketplace,20,890,17800,2,3.6
2025-04-14,Screen Protector,Accessories,Pattaya,Online,34,1590,54060,0,4.5
2025-04-21,Laptop Bag,Bags,Bangkok,Marketplace,8,890,7120,1,4.4
2025-12-18,Phone Stand,Accessories,Khon Kaen,Online,26,1590,41340,2,4.0
2025-11-15,Laptop Bag,Bags,Bangkok,Marketplace,3,599,1797,0,3.3
2025-07-13,Keyboard Cover,Accessories,Pattaya,In-Store,37,599,22163,3,4.0
2025-11-09,Screen Protector,Accessories,Chiang Mai,Marketplace,16,1290,20640,0,3.2
2025-07-26,Power Bank,Electronics,Pattaya,Marketplace,10,1590,15900,0,4.9
2025-03-08,USB-C Cable,Accessories,Phuket,In-Store,28,149,4172,1,3.5
2025-06-10,Power Bank,Electronics,Khon Kaen,Online,17,890,15130,1,4.5
2025-05-27,Phone Stand,Accessories,Bangkok,Marketplace,36,299,10764,0,4.5
2025-11-08,Laptop Bag,Bags,Chiang Mai,Marketplace,25,1290,32250,0,3.8
2025-06-18,Mouse Pad,Accessories,Pattaya,Marketplace,36,1290,46440,2,4.1
2025-12-31,iPhone Case,Accessories,Pattaya,Marketplace,43,890,38270,4,3.7
2025-04-12,Screen Protector,Accessories,Bangkok,Online,1,299,299,1,4.4
2025-10-17,Bluetooth Earbuds,Electronics,Bangkok,In-Store,26,99,2574,1,4.0
2025-09-06,Laptop Bag,Bags,Chiang Mai,Online,18,599,10782,0,3.3
2025-10-29,Wireless Charger,Electronics,Khon Kaen,In-Store,50,599,29950,1,3.7
2025-01-05,Mouse Pad,Accessories,Khon Kaen,Marketplace,11,99,1089,0,3.4
2025-12-26,Power Bank,Electronics,Bangkok,Marketplace,4,890,3560,1,3.6
2025-06-26,Laptop Bag,Bags,Khon Kaen,In-Store,26,599,15574,0,3.0
2025-01-13,USB-C Cable,Accessories,Phuket,In-Store,22,149,3278,2,4.2
2025-03-18,Mouse Pad,Accessories,Khon Kaen,In-Store,36,349,12564,3,3.6
2025-09-28,Keyboard Cover,Accessories,Khon Kaen,Online,1,1590,1590,1,4.2
2025-07-29,Mouse Pad,Accessories,Bangkok,Marketplace,16,349,5584,0,3.3
2025-10-22,Wireless Charger,Electronics,Chiang Mai,Online,5,1590,7950,0,5.0
2025-12-26,Mouse Pad,Accessories,Phuket,Marketplace,47,890,41830,0,4.7
2025-10-09,iPhone Case,Accessories,Khon Kaen,In-Store,27,890,24030,1,3.3
2025-11-16,Keyboard Cover,Accessories,Phuket,Online,6,1590,9540,0,3.1
2025-08-30,Screen Protector,Accessories,Chiang Mai,In-Store,34,599,20366,3,4.0
2025-01-25,Keyboard Cover,Accessories,Phuket,In-Store,21,1290,27090,0,4.3
2025-03-18,Mouse Pad,Accessories,Chiang Mai,In-Store,6,299,1794,0,3.6
2025-09-08,iPhone Case,Accessories,Pattaya,Online,20,1290,25800,2,4.7
2025-11-04,Laptop Bag,Bags,Pattaya,In-Store,47,299,14053,1,3.4
2025-12-08,Screen Protector,Accessories,Pattaya,Online,4,599,2396,0,3.8
2025-02-13,Mouse Pad,Accessories,Pattaya,Marketplace,5,599,2995,1,3.3
2025-09-15,Screen Protector,Accessories,Bangkok,Online,50,299,14950,3,3.6
2025-05-26,Laptop Bag,Bags,Phuket,Online,23,599,13777,2,3.4
2025-02-26,Phone Stand,Accessories,Khon Kaen,Marketplace,44,149,6556,4,3.2
2025-09-21,Power Bank,Electronics,Bangkok,Online,1,299,299,0,4.1
2025-10-20,USB-C Cable,Accessories,Phuket,In-Store,45,1290,58050,4,4.9
2025-01-27,Phone Stand,Accessories,Phuket,Marketplace,17,1590,27030,1,3.6
2025-03-23,Screen Protector,Accessories,Chiang Mai,Online,26,599,15574,2,4.4
2025-05-30,USB-C Cable,Accessories,Pattaya,In-Store,17,349,5933,1,3.3
2025-04-26,Power Bank,Electronics,Chiang Mai,In-Store,7,1590,11130,0,3.3
2025-03-02,Phone Stand,Accessories,Khon Kaen,Online,37,349,12913,2,3.8
2025-03-23,Phone Stand,Accessories,Pattaya,Marketplace,8,599,4792,0,3.5
2025-04-07,Laptop Bag,Bags,Bangkok,Online,37,99,3663,2,3.1
2025-03-03,Screen Protector,Accessories,Chiang Mai,In-Store,45,149,6705,2,3.4
2025-08-29,Power Bank,Electronics,Chiang Mai,In-Store,45,1590,71550,2,3.2
2025-01-14,Laptop Bag,Bags,Bangkok,In-Store,15,349,5235,0,4.2
2025-07-19,Screen Protector,Accessories,Phuket,Marketplace,26,149,3874,0,3.2
2025-06-16,Bluetooth Earbuds,Electronics,Pattaya,Marketplace,13,890,11570,1,3.9
2025-04-10,Bluetooth Earbuds,Electronics,Bangkok,Online,47,99,4653,4,4.0
2025-11-03,Wireless Charger,Electronics,Chiang Mai,Online,19,890,16910,0,4.8
2025-12-08,Mouse Pad,Accessories,Khon Kaen,In-Store,38,149,5662,1,4.7
2025-03-15,Laptop Bag,Bags,Chiang Mai,In-Store,32,890,28480,1,3.2
2025-01-28,iPhone Case,Accessories,Khon Kaen,In-Store,15,349,5235,0,4.3
2025-07-11,USB-C Cable,Accessories,Khon Kaen,Marketplace,22,349,7678,2,3.1
2025-04-15,Wireless Charger,Electronics,Bangkok,In-Store,21,599,12579,1,3.6
2025-08-09,Laptop Bag,Bags,Bangkok,Marketplace,3,599,1797,0,4.3
2025-03-26,Keyboard Cover,Accessories,Chiang Mai,Marketplace,22,199,4378,1,3.1
2025-05-14,Keyboard Cover,Accessories,Khon Kaen,Online,20,299,5980,1,4.4
2025-02-24,Phone Stand,Accessories,Chiang Mai,Online,36,1290,46440,0,3.3
2025-08-01,Bluetooth Earbuds,Electronics,Pattaya,Marketplace,48,99,4752,3,3.1
2025-02-11,Screen Protector,Accessories,Phuket,Online,42,1590,66780,4,4.7
2025-10-01,iPhone Case,Accessories,Bangkok,Online,23,199,4577,1,3.4
2025-02-23,iPhone Case,Accessories,Bangkok,In-Store,50,1290,64500,2,3.5
2025-08-25,iPhone Case,Accessories,Phuket,Online,9,890,8010,0,4.1
2025-01-30,Screen Protector,Accessories,Chiang Mai,Marketplace,48,349,16752,2,3.2
2025-06-25,Laptop Bag,Bags,Pattaya,Marketplace,16,349,5584,0,3.3
2025-09-23,Screen Protector,Accessories,Khon Kaen,In-Store,6,149,894,0,4.7
2025-06-04,iPhone Case,Accessories,Khon Kaen,Marketplace,25,1590,39750,2,3.7
2025-09-12,Screen Protector,Accessories,Pattaya,Online,50,99,4950,3,3.1
2025-09-02,iPhone Case,Accessories,Pattaya,Online,3,890,2670,1,3.1
2025-12-23,Bluetooth Earbuds,Electronics,Bangkok,In-Store,7,149,1043,0,3.4
2025-10-12,Laptop Bag,Bags,Khon Kaen,Marketplace,27,349,9423,2,4.0
2025-01-01,Laptop Bag,Bags,Bangkok,Online,36,1290,46440,1,4.6
2025-09-25,iPhone Case,Accessories,Pattaya,Marketplace,21,349,7329,0,3.8
2025-06-27,Bluetooth Earbuds,Electronics,Khon Kaen,Online,47,149,7003,3,3.5
2025-01-01,Screen Protector,Accessories,Phuket,Online,11,149,1639,0,4.0
2025-05-27,Laptop Bag,Bags,Pattaya,Marketplace,41,199,8159,0,4.0
2025-10-01,Wireless Charger,Electronics,Khon Kaen,Marketplace,27,599,16173,2,3.3
2025-10-19,USB-C Cable,Accessories,Bangkok,Online,30,99,2970,2,4.3
2025-08-24,iPhone Case,Accessories,Khon Kaen,In-Store,44,349,15356,2,4.5
2025-12-06,Mouse Pad,Accessories,Pattaya,Online,2,199,398,1,4.7
2025-11-01,Screen Protector,Accessories,Khon Kaen,Online,13,99,1287,1,4.1
2025-10-15,Wireless Charger,Electronics,Pattaya,Marketplace,11,199,2189,1,4.5
2025-09-18,Keyboard Cover,Accessories,Chiang Mai,Online,4,1590,6360,1,3.6
2025-03-26,Power Bank,Electronics,Pattaya,In-Store,39,299,11661,1,3.0
2025-11-19,Phone Stand,Accessories,Bangkok,Marketplace,3,349,1047,0,4.7
2025-03-09,Mouse Pad,Accessories,Pattaya,Online,48,349,16752,3,4.5
2025-07-08,Laptop Bag,Bags,Chiang Mai,Online,2,1290,2580,1,4.7
2025-09-07,Laptop Bag,Bags,Bangkok,Marketplace,1,599,599,0,4.4
2025-11-12,Keyboard Cover,Accessories,Khon Kaen,Marketplace,11,890,9790,0,4.0
2025-10-22,Screen Protector,Accessories,Pattaya,Marketplace,20,199,3980,1,4.9
2025-10-31,Bluetooth Earbuds,Electronics,Phuket,Online,33,349,11517,3,3.6
2025-08-01,iPhone Case,Accessories,Khon Kaen,In-Store,49,890,43610,2,4.2
2025-09-18,Phone Stand,Accessories,Bangkok,Online,10,599,5990,1,3.2
2025-09-06,Bluetooth Earbuds,Electronics,Khon Kaen,In-Store,36,1290,46440,0,4.5
2025-01-01,USB-C Cable,Accessories,Phuket,Online,17,1590,27030,1,3.5
2025-05-29,Wireless Charger,Electronics,Bangkok,In-Store,24,99,2376,0,3.8
2025-11-07,Power Bank,Electronics,Chiang Mai,In-Store,29,149,4321,2,3.5
2025-09-03,Mouse Pad,Accessories,Phuket,Marketplace,27,199,5373,1,3.2
2025-08-26,USB-C Cable,Accessories,Chiang Mai,Online,1,99,99,0,4.8
2025-10-29,Screen Protector,Accessories,Khon Kaen,Online,21,349,7329,0,4.7
2025-08-13,Laptop Bag,Bags,Bangkok,In-Store,21,299,6279,1,4.6
2025-10-31,Wireless Charger,Electronics,Bangkok,Online,47,1590,74730,0,4.4
2025-05-15,Power Bank,Electronics,Chiang Mai,Marketplace,12,599,7188,1,4.0
2025-02-18,USB-C Cable,Accessories,Chiang Mai,In-Store,40,890,35600,3,3.9
2025-08-14,Power Bank,Electronics,Phuket,In-Store,33,1590,52470,1,4.0
2025-12-16,iPhone Case,Accessories,Bangkok,Marketplace,41,1290,52890,0,4.7
2025-08-13,Screen Protector,Accessories,Bangkok,In-Store,13,99,1287,1,4.5
2025-05-13,Keyboard Cover,Accessories,Chiang Mai,Online,5,149,745,1,4.2
2025-08-27,Mouse Pad,Accessories,Khon Kaen,In-Store,50,599,29950,1,3.3
2025-11-25,USB-C Cable,Accessories,Chiang Mai,In-Store,37,1590,58830,3,3.7
2025-12-23,Bluetooth Earbuds,Electronics,Phuket,Online,29,1290,37410,2,4.5
2025-03-07,Phone Stand,Accessories,Chiang Mai,In-Store,46,1290,59340,3,3.2
2025-12-04,Keyboard Cover,Accessories,Phuket,Online,14,890,12460,1,3.2
2025-02-25,Laptop Bag,Bags,Khon Kaen,In-Store,45,199,8955,4,4.7
2025-07-13,iPhone Case,Accessories,Chiang Mai,Online,49,1590,77910,4,4.9
2025-04-29,iPhone Case,Accessories,Bangkok,Marketplace,37,99,3663,3,3.1
2025-01-09,iPhone Case,Accessories,Bangkok,Marketplace,4,599,2396,1,4.2
2025-06-13,USB-C Cable,Accessories,Phuket,Online,49,890,43610,4,3.6
2025-03-27,Keyboard Cover,Accessories,Khon Kaen,In-Store,25,349,8725,0,3.1
2025-02-24,Keyboard Cover,Accessories,Khon Kaen,In-Store,31,199,6169,0,3.1
2025-06-05,USB-C Cable,Accessories,Pattaya,Marketplace,50,299,14950,1,3.1
2025-11-14,Power Bank,Electronics,Phuket,Marketplace,25,1290,32250,1,4.4
2025-07-17,Laptop Bag,Bags,Pattaya,Online,27,149,4023,0,4.7
2025-06-15,Bluetooth Earbuds,Electronics,Pattaya,Online,31,890,27590,3,4.3
2025-01-22,USB-C Cable,Accessories,Bangkok,Marketplace,25,299,7475,1,3.2
2025-07-04,iPhone Case,Accessories,Chiang Mai,Marketplace,25,599,14975,2,4.3
2025-07-10,iPhone Case,Accessories,Pattaya,Online,33,299,9867,2,3.3
2025-04-25,Keyboard Cover,Accessories,Phuket,Marketplace,12,1290,15480,0,3.5
2025-03-09,iPhone Case,Accessories,Pattaya,Marketplace,48,349,16752,3,4.6
2025-11-16,Laptop Bag,Bags,Bangkok,Marketplace,6,890,5340,0,4.0
2025-02-01,Bluetooth Earbuds,Electronics,Phuket,In-Store,46,599,27554,2,4.4
2025-08-04,Keyboard Cover,Accessories,Pattaya,Marketplace,9,149,1341,1,3.8
2025-01-28,iPhone Case,Accessories,Chiang Mai,In-Store,6,1590,9540,1,4.9
2025-08-29,Laptop Bag,Bags,Bangkok,Marketplace,6,890,5340,1,3.2
2025-11-25,Phone Stand,Accessories,Bangkok,Online,11,349,3839,0,4.7
2025-03-25,Screen Protector,Accessories,Bangkok,Online,27,599,16173,2,4.5
2025-09-05,Screen Protector,Accessories,Phuket,In-Store,2,299,598,0,4.9
2025-05-12,Phone Stand,Accessories,Khon Kaen,In-Store,2,349,698,0,4.8
2025-04-06,Keyboard Cover,Accessories,Chiang Mai,In-Store,6,299,1794,1,3.4
2025-04-09,Screen Protector,Accessories,Bangkok,Marketplace,9,890,8010,0,5.0
2025-12-31,Screen Protector,Accessories,Bangkok,Online,24,890,21360,0,3.0
2025-05-25,Keyboard Cover,Accessories,Khon Kaen,In-Store,49,199,9751,4,3.3
2025-09-03,USB-C Cable,Accessories,Chiang Mai,Marketplace,19,199,3781,1,4.6
2025-12-13,Screen Protector,Accessories,Pattaya,In-Store,10,199,1990,0,3.4
2025-04-19,Mouse Pad,Accessories,Pattaya,Online,25,149,3725,2,4.2
2025-01-31,Phone Stand,Accessories,Bangkok,In-Store,4,1590,6360,0,4.2
2025-07-17,Screen Protector,Accessories,Bangkok,In-Store,49,299,14651,0,4.0
2025-07-06,iPhone Case,Accessories,Phuket,Marketplace,48,1290,61920,4,4.8
2025-06-08,Bluetooth Earbuds,Electronics,Chiang Mai,Online,19,199,3781,0,3.6
2025-02-14,Laptop Bag,Bags,Bangkok,Online,23,99,2277,1,3.1
2025-05-08,Mouse Pad,Accessories,Bangkok,Online,16,199,3184,1,3.6
2025-09-22,Phone Stand,Accessories,Khon Kaen,Online,22,349,7678,2,3.9
2025-01-02,Keyboard Cover,Accessories,Bangkok,Marketplace,45,299,13455,0,4.0
2025-02-04,Screen Protector,Accessories,Chiang Mai,Online,29,1290,37410,1,3.2
2025-06-03,Keyboard Cover,Accessories,Khon Kaen,In-Store,20,149,2980,0,4.9
2025-04-07,Laptop Bag,Bags,Chiang Mai,In-Store,48,299,14352,1,3.9
2025-08-27,Screen Protector,Accessories,Phuket,In-Store,25,349,8725,0,4.5
2025-09-23,Power Bank,Electronics,Khon Kaen,In-Store,27,1590,42930,1,3.9
2025-07-02,USB-C Cable,Accessories,Chiang Mai,Marketplace,18,1590,28620,1,3.4
2025-09-04,iPhone Case,Accessories,Bangkok,Marketplace,41,1590,65190,2,4.8
2025-09-06,Keyboard Cover,Accessories,Chiang Mai,Marketplace,9,1290,11610,0,4.7
2025-08-28,Power Bank,Electronics,Bangkok,In-Store,27,199,5373,1,4.4
2025-07-17,Power Bank,Electronics,Khon Kaen,Online,44,890,39160,2,3.5
2025-01-11,Wireless Charger,Electronics,Chiang Mai,Marketplace,19,199,3781,1,3.8
2025-04-04,Screen Protector,Accessories,Bangkok,Online,11,299,3289,1,4.9
2025-07-29,USB-C Cable,Accessories,Khon Kaen,In-Store,33,1290,42570,2,4.9
2025-08-03,Power Bank,Electronics,Bangkok,Marketplace,4,349,1396,0,4.1
2025-05-04,Phone Stand,Accessories,Khon Kaen,Marketplace,29,1590,46110,1,3.1
2025-04-28,Bluetooth Earbuds,Electronics,Chiang Mai,Marketplace,44,1590,69960,4,4.7
2025-08-27,Phone Stand,Accessories,Khon Kaen,In-Store,13,1590,20670,1,4.3
2025-04-28,Laptop Bag,Bags,Pattaya,Marketplace,38,1290,49020,2,3.3
2025-11-18,Keyboard Cover,Accessories,Bangkok,Online,32,149,4768,3,4.7
2025-05-12,Mouse Pad,Accessories,Khon Kaen,Marketplace,47,599,28153,4,3.5
